Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Carnegie,2,t(categorical),13.45883704259595,SP(categorical),Gary(categorical),7/11/2016(categorical),2.517696472610991,8.059592328887545,2.0,2.0,1.0,4.672828834461906,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8881,145.0535,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.208542908506082,PI(categorical),Ray(categorical),10/09/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.700480365792417,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8971,145.0597,Southern Metropolitan(categorical),7822.0
Carnegie,3,u(categorical),13.972515161474428,S(categorical),Woodards(categorical),10/09/2016(categorical),2.517696472610991,8.059592328887545,3.0,1.0,2.0,0.0,5.14166355650266,7.563200592358071,Glen Eira(categorical),-37.8977,145.0493,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.419827071265543,S(categorical),Gary(categorical),10/09/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,2.0,6.5337888379333435,5.472270673671475,7.592870287844818,Glen Eira(categorical),-37.8931,145.0479,Southern Metropolitan(categorical),7822.0
Carnegie,1,u(categorical),12.429220196836383,PI(categorical),hockingstuart(categorical),10/09/2016(categorical),2.517696472610991,8.059592328887545,1.0,1.0,1.0,0.0,3.5553480614894135,7.581209826196346,Glen Eira(categorical),-37.8982,145.0625,Southern Metropolitan(categorical),7822.0
Carnegie,2,t(categorical),13.742940940397677,S(categorical),hockingstuart(categorical),10/12/2016(categorical),2.517696472610991,8.059592328887545,2.0,2.0,1.0,5.117993812416755,5.14166355650266,7.605890001053122,Glen Eira(categorical),-37.8982,145.0488,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.049794835104816,S(categorical),Ray(categorical),11/02/2017(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.04305126783455,7.58629630715272,Glen Eira(categorical),-37.8881,145.0558,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.313859267752383,S(categorical),Ray(categorical),11/03/2017(categorical),2.517696472610991,8.059592328887545,3.0,2.0,2.0,6.582025138892826,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8909,145.0648,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.038983942375959,VB(categorical),Ray(categorical),12/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8936,145.056,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.253766134056512,VB(categorical),hockingstuart(categorical),12/11/2016(categorical),2.517696472610991,8.059592328887545,4.0,2.0,2.0,6.630683385642372,4.897839799950911,7.565793282428515,Glen Eira(categorical),-37.8925,145.0541,Southern Metropolitan(categorical),7822.0
Carnegie,2,t(categorical),13.468787359304866,SA(categorical),Ray(categorical),13/08/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.976733742420574,4.574710978503383,7.601402334583733,Glen Eira(categorical),-37.892,145.0482,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.597355791941425,S(categorical),hockingstuart(categorical),13/08/2016(categorical),2.517696472610991,8.059592328887545,2.0,2.0,1.0,0.0,4.465908118654584,7.597897950521784,Glen Eira(categorical),-37.9,145.0548,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),13.997832948091215,S(categorical),Woodards(categorical),14/05/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,1.0,6.3784261836515865,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8937,145.0648,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.221642776837895,S(categorical),Gary(categorical),14/05/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,1.0,6.395261598115449,5.308267697401205,7.58629630715272,Glen Eira(categorical),-37.9037,145.0588,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),13.76421831620775,VB(categorical),Gary(categorical),14/05/2016(categorical),2.517696472610991,8.059592328887545,3.0,1.0,1.0,6.375024819828097,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.88800000000001,145.0505,Southern Metropolitan(categorical),7822.0
Carnegie,3,t(categorical),13.785052381406869,PI(categorical),Marshall(categorical),14/05/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,2.0,5.786897381366708,5.4116460518550396,7.603897968521881,Glen Eira(categorical),-37.8933,145.0546,Southern Metropolitan(categorical),7822.0
Carnegie,1,u(categorical),12.75130259456002,S(categorical),Thomson(categorical),15/10/2016(categorical),2.517696472610991,8.059592328887545,1.0,1.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8968,145.0609,Southern Metropolitan(categorical),7822.0
Carnegie,2,h(categorical),13.614007404994387,S(categorical),Jellis(categorical),16/04/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,5.356586274672012,4.634728988229636,7.602401335665818,Glen Eira(categorical),-37.8856,145.0599,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.187074804051692,PI(categorical),Ray(categorical),16/04/2016(categorical),2.517696472610991,8.059592328887545,4.0,2.0,2.0,6.324358962381311,5.303304908059076,7.569927655242652,Glen Eira(categorical),-37.8955,145.0515,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),13.815511557963774,PI(categorical),Ray(categorical),16/04/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,1.0,5.968707559985366,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8905,145.0518,Southern Metropolitan(categorical),7822.0
Carnegie,2,t(categorical),13.658857917508856,S(categorical),Gary(categorical),16/04/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,5.0689042022202315,4.672828834461906,7.598399329323964,Glen Eira(categorical),-37.8886,145.05200000000005,Southern Metropolitan(categorical),7822.0
Carnegie,2,h(categorical),13.42246945133505,S(categorical),Gary(categorical),16/04/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.51085950651685,7.585281078639126,Glen Eira(categorical),-37.8973,145.0625,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.28448392755959,SP(categorical),Woodards(categorical),16/07/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.897839799950911,4.276666119016055,7.60688453121963,Glen Eira(categorical),-37.89,145.0559,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.02805489573287,S(categorical),Woodards(categorical),16/07/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.30406509320417,7.58629630715272,Glen Eira(categorical),-37.8897,145.0524,Southern Metropolitan(categorical),7822.0
Carnegie,3,u(categorical),13.308844604096606,S(categorical),Thomson(categorical),16/07/2016(categorical),2.517696472610991,8.059592328887545,3.0,1.0,2.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8893,145.0589,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.403022345492023,S(categorical),Ray(categorical),17/09/2016(categorical),2.517696472610991,8.059592328887545,4.0,2.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8873,145.0572,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.166168133802548,S(categorical),hockingstuart(categorical),17/09/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,2.0,6.318968113746434,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8934,145.0599,Southern Metropolitan(categorical),7822.0
Carnegie,3,u(categorical),13.732130035981154,SP(categorical),Woodards(categorical),17/09/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,1.0,5.648974238161206,5.5254529391317835,7.603897968521881,Glen Eira(categorical),-37.8974,145.0622,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.067825263578738,S(categorical),Ray(categorical),18/03/2017(categorical),2.517696472610991,8.059592328887545,3.0,1.0,1.0,6.431331081933479,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.9031,145.0578,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.393917592315308,S(categorical),Property(categorical),18/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.6443908991413725,4.418840607796598,7.58629630715272,Glen Eira(categorical),-37.8873,145.0559,Southern Metropolitan(categorical),7822.0
Carnegie,2,h(categorical),13.742940940397677,S(categorical),hockingstuart(categorical),18/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,5.579729825986222,4.709530201312334,7.565793282428515,Glen Eira(categorical),-37.8864,145.0561,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),12.936036208848487,S(categorical),hockingstuart(categorical),18/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.174387269895637,7.58629630715272,Glen Eira(categorical),-37.8889,145.048,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.384729180332174,S(categorical),hockingstuart(categorical),18/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,5.1647859739235145,4.394449154672439,7.588829878307813,Glen Eira(categorical),-37.8978,145.062,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.122995993006082,S(categorical),Woodards(categorical),19/11/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,2.0,5.645446897643238,5.209486152841421,7.606387389772652,Glen Eira(categorical),-37.8953,145.0567,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),12.847929163278053,SP(categorical),Woodards(categorical),19/11/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8957,145.0599,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.547632419997361,S(categorical),Woodards(categorical),19/11/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.90527477843843,4.844187086458591,7.583756300707112,Glen Eira(categorical),-37.8987,145.0557,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.168278579812432,S(categorical),Woodards(categorical),19/11/2016(categorical),2.517696472610991,8.059592328887545,4.0,3.0,4.0,6.732210706467206,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8972,145.0617,Southern Metropolitan(categorical),7822.0
Carnegie,5,h(categorical),14.45736497045232,PI(categorical),Buxton(categorical),19/11/2016(categorical),2.517696472610991,8.059592328887545,5.0,3.0,1.0,6.336825731146441,4.844187086458591,7.565793282428515,Glen Eira(categorical),-37.8957,145.0487,Southern Metropolitan(categorical),7822.0
Carnegie,2,h(categorical),13.717898831632498,S(categorical),Ray(categorical),19/11/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,2.0,5.75890177387728,1.0986122886681098,7.58629630715272,Glen Eira(categorical),-37.8854,145.0636,Southern Metropolitan(categorical),7822.0
Carnegie,1,u(categorical),12.765691290604371,S(categorical),hockingstuart(categorical),19/11/2016(categorical),2.517696472610991,8.059592328887545,1.0,1.0,1.0,0.0,3.9889840465642745,7.591357046698551,Glen Eira(categorical),-37.8894,145.0508,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.173185701536545,S(categorical),Ray(categorical),22/05/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,2.0,6.403574197934815,5.117993812416755,7.57353126274595,Glen Eira(categorical),-37.9023,145.0568,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.79887393358755,S(categorical),Thomson(categorical),22/08/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,5.811140992976701,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8867,145.0653,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.214287349062356,S(categorical),Gary(categorical),22/08/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,1.0,5.918893854273146,5.123963979403259,7.557994958530806,Glen Eira(categorical),-37.8871,145.05200000000005,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.256896018612155,S(categorical),Ray(categorical),22/08/2016(categorical),2.517696472610991,8.059592328887545,2.0,2.0,1.0,0.0,4.844187086458591,7.608374474380783,Glen Eira(categorical),-37.8873,145.0572,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),13.805461232211272,S(categorical),Ray(categorical),23/04/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,2.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8927,145.0644,Southern Metropolitan(categorical),7822.0
Carnegie,4,t(categorical),13.910821646859095,S(categorical),hockingstuart(categorical),23/04/2016(categorical),2.517696472610991,8.059592328887545,4.0,3.0,2.0,5.723585101952381,4.844187086458591,7.599401333415815,Glen Eira(categorical),-37.8978,145.0506,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),13.933294482509151,PI(categorical),Ray(categorical),23/04/2016(categorical),2.517696472610991,8.059592328887545,3.0,1.0,1.0,6.405228458030842,4.795790545596741,7.563200592358071,Glen Eira(categorical),-37.8993,145.0528,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.30635187740947,S(categorical),Noel(categorical),25/02/2017(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.890349128221754,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8959,145.06,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.159100971573958,PI(categorical),Ray(categorical),25/02/2017(categorical),2.517696472610991,8.059592328887545,4.0,3.0,3.0,6.478509642208569,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.9011,145.05100000000004,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),12.91164481522143,PI(categorical),Matthew(categorical),25/02/2017(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,6.875232087276577,4.290459441148391,7.58629630715272,Glen Eira(categorical),-37.8843,145.0531,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.319312171022725,PI(categorical),Marshall(categorical),25/02/2017(categorical),2.517696472610991,8.059592328887545,4.0,2.0,2.0,6.39024066706535,5.402677381872279,7.557994958530806,Glen Eira(categorical),-37.8916,145.0543,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.462614323582885,S(categorical),Buxton(categorical),25/02/2017(categorical),2.517696472610991,8.059592328887545,3.0,1.0,1.0,6.580639137284949,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8922,145.0544,Southern Metropolitan(categorical),7822.0
Carnegie,3,t(categorical),13.60231857512623,S(categorical),Gary(categorical),25/02/2017(categorical),2.517696472610991,8.059592328887545,3.0,1.0,1.0,4.718498871295094,4.762173934797756,7.6004023345004,Glen Eira(categorical),-37.8889,145.0495,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.040253629363907,S(categorical),Woodards(categorical),25/02/2017(categorical),2.517696472610991,8.059592328887545,3.0,1.0,1.0,5.932245187448011,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8896,145.0492,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),12.821260987319457,VB(categorical),Thomson(categorical),26/07/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.23410650459726,7.576097340623111,Glen Eira(categorical),-37.8959,145.0639,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.446782866720884,S(categorical),Private/Tiernan's(categorical),26/07/2016(categorical),2.517696472610991,8.059592328887545,3.0,2.0,3.0,6.838405200847344,5.602118820879701,7.58629630715272,Glen Eira(categorical),-37.8975,145.0478,Southern Metropolitan(categorical),7822.0
Carnegie,2,h(categorical),13.705696808027874,S(categorical),Woodards(categorical),26/07/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,2.0,6.298949246855942,6.300785794663244,7.58629630715272,Glen Eira(categorical),-37.898,145.0528,Southern Metropolitan(categorical),7822.0
Carnegie,5,h(categorical),14.404463764414372,S(categorical),hockingstuart(categorical),27/06/2016(categorical),2.517696472610991,8.059592328887545,4.0,2.0,2.0,5.905361848054571,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8868,145.0625,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.279368835614243,S(categorical),Australian(categorical),27/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.6913478822291435,4.219507705176107,7.58629630715272,Glen Eira(categorical),-37.8973,145.0596,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.017005083966255,S(categorical),Anderson(categorical),27/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.290459441148391,7.58629630715272,Glen Eira(categorical),-37.8999,145.0575,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.510344528022657,S(categorical),Woodards(categorical),27/06/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,5.111987788356544,4.844187086458591,7.596392304064196,Glen Eira(categorical),-37.8927,145.0539,Southern Metropolitan(categorical),7822.0
Carnegie,3,t(categorical),13.664688831019712,S(categorical),Buxton(categorical),27/06/2016(categorical),2.517696472610991,8.059592328887545,3.0,1.0,2.0,5.627621113690637,4.912654885736052,7.590346945602565,Glen Eira(categorical),-37.8978,145.0624,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.312985389904174,S(categorical),Woodards(categorical),27/11/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.2626798770413155,7.587817219993427,Glen Eira(categorical),-37.8956,145.0613,Southern Metropolitan(categorical),7822.0
Carnegie,2,h(categorical),14.077875591662238,S(categorical),hockingstuart(categorical),27/11/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,6.46302945692067,4.844187086458591,7.550135342488429,Glen Eira(categorical),-37.891,145.0636,Southern Metropolitan(categorical),7822.0
Carnegie,4,h(categorical),14.232904895699024,S(categorical),hockingstuart(categorical),28/05/2016(categorical),2.517696472610991,8.059592328887545,3.0,3.0,2.0,6.12029741895095,5.62040086571715,7.601402334583733,Glen Eira(categorical),-37.8869,145.0628,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.35743708061023,S(categorical),Buxton(categorical),28/05/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,4.605170185988092,4.59511985013459,7.583756300707112,Glen Eira(categorical),-37.8946,145.0588,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),12.983103608918753,S(categorical),Gary(categorical),28/05/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,0.0,4.110873864173311,7.591357046698551,Glen Eira(categorical),-37.8986,145.0567,Southern Metropolitan(categorical),7822.0
Carnegie,2,u(categorical),13.056759755915373,S(categorical),Ray(categorical),28/08/2016(categorical),2.517696472610991,8.059592328887545,2.0,1.0,1.0,6.816735880594968,4.330733340286331,7.605392364814935,Glen Eira(categorical),-37.8936,145.056,Southern Metropolitan(categorical),7822.0
Carnegie,3,h(categorical),14.355507141780457,S(categorical),Woodards(categorical),28/08/2016(categorical),2.517696472610991,8.059592328887545,2.0,2.0,1.0,6.706862336602747,4.875197323201151,7.563200592358071,Glen Eira(categorical),-37.9007,145.047,Southern Metropolitan(categorical),7822.0
Carnegie,1,u(categorical),12.506180941677357,S(categorical),hockingstuart(categorical),30/07/2016(categorical),2.517696472610991,8.059592328887545,1.0,1.0,1.0,0.0,4.844187086458591,7.585281078639126,Glen Eira(categorical),-37.886,145.0659,Southern Metropolitan(categorical),7822.0
Carnegie,1,u(categorical),12.807655372286902,S(categorical),hockingstuart(categorical),30/07/2016(categorical),2.517696472610991,8.059592328887545,1.0,1.0,1.0,0.0,3.8918202981106265,7.581209826196346,Glen Eira(categorical),-37.8887,145.048,Southern Metropolitan(categorical),7822.0
Carnegie,1,u(categorical),12.73670383776449,S(categorical),hockingstuart(categorical),30/07/2016(categorical),2.517696472610991,8.059592328887545,1.0,1.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8894,145.0508,Southern Metropolitan(categorical),7822.0
Caulfield,2,u(categorical),13.490474083050811,S(categorical),Gary(categorical),3/09/2016(categorical),2.2925347571405443,8.059276223305648,2.0,1.0,1.0,0.0,4.61512051684126,7.581209826196346,Glen Eira(categorical),-37.8865,145.0302,Southern Metropolitan(categorical),2379.0
Caulfield,4,t(categorical),14.285514812209815,SP(categorical),Gary(categorical),3/12/2016(categorical),2.2925347571405443,8.059276223305648,4.0,3.0,2.0,6.70073110954781,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8864,145.0326,Southern Metropolitan(categorical),2379.0
Caulfield,5,h(categorical),14.325336281997101,S(categorical),Gary(categorical),3/12/2016(categorical),2.2925347571405443,8.059276223305648,5.0,2.0,2.0,6.386879319362645,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8849,145.0341,Southern Metropolitan(categorical),2379.0
Caulfield,1,u(categorical),12.685410698175234,S(categorical),hockingstuart(categorical),4/03/2017(categorical),2.2925347571405443,8.059276223305648,1.0,1.0,1.0,6.710523109452428,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8866,145.0322,Southern Metropolitan(categorical),2379.0
Caulfield,2,u(categorical),13.217675375388819,VB(categorical),Gary(categorical),4/03/2017(categorical),2.2925347571405443,8.059276223305648,2.0,1.0,1.0,6.693323668269949,4.3694478524670215,7.581209826196346,Glen Eira(categorical),-37.8852,145.024,Southern Metropolitan(categorical),2379.0
Caulfield,2,u(categorical),13.366095129723817,SP(categorical),Gary(categorical),19/11/2016(categorical),2.2925347571405443,8.059276223305648,2.0,2.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8862,145.0175,Southern Metropolitan(categorical),2379.0
Caulfield,4,h(categorical),11.782960235741939,PI(categorical),Rodney(categorical),25/02/2017(categorical),2.2925347571405443,8.059276223305648,4.0,1.0,2.0,6.214608098422191,5.049856007249537,7.560601162768557,Glen Eira(categorical),-37.8864,145.0242,Southern Metropolitan(categorical),2379.0
Caulfield,3,h(categorical),13.901689171636098,S(categorical),Gary(categorical),30/07/2016(categorical),2.2925347571405443,8.059276223305648,2.0,1.0,2.0,5.62040086571715,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.885,145.0189,Southern Metropolitan(categorical),2379.0
Caulfield North,3,h(categorical),14.126665719201661,S(categorical),McGrath(categorical),3/09/2016(categorical),2.2082744135228043,8.058960017769417,3.0,1.0,0.0,6.2422232654551655,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8678,145.02700000000004,Southern Metropolitan(categorical),6923.0
Caulfield North,3,h(categorical),14.375126917328105,S(categorical),Marshall(categorical),3/09/2016(categorical),2.2082744135228043,8.058960017769417,3.0,2.0,2.0,6.541029999189903,5.749392985908253,7.578656850594762,Glen Eira(categorical),-37.8629,145.019,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.270785106659046,SP(categorical),Abercromby's(categorical),4/03/2017(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,6.840546529288687,4.23410650459726,7.607381425639791,Glen Eira(categorical),-37.8607,145.0116,Southern Metropolitan(categorical),6923.0
Caulfield North,3,h(categorical),14.5111551174758,PI(categorical),Jellis(categorical),7/05/2016(categorical),2.2082744135228043,8.058960017769417,4.0,2.0,3.0,5.8916442118257715,5.472270673671475,7.608374474380783,Glen Eira(categorical),-37.8694,145.0296,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.167338655091122,SP(categorical),hockingstuart(categorical),7/11/2016(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,0.0,4.844187086458591,7.581209826196346,Glen Eira(categorical),-37.8694,145.0246,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),12.948012371209098,VB(categorical),Gary(categorical),10/09/2016(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,0.0,4.04305126783455,7.607381425639791,Glen Eira(categorical),-37.861,145.0136,Southern Metropolitan(categorical),6923.0
Caulfield North,1,u(categorical),12.577639650232573,VB(categorical),hockingstuart(categorical),10/12/2016(categorical),2.2082744135228043,8.058960017769417,1.0,1.0,1.0,6.859614903654202,3.784189633918261,7.58629630715272,Glen Eira(categorical),-37.8744,145.0371,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.317931805683793,SP(categorical),Gary(categorical),10/12/2016(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8607,145.0112,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.25339339419516,S(categorical),hockingstuart(categorical),12/11/2016(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,0.0,4.219507705176107,7.58629630715272,Glen Eira(categorical),-37.8625,145.0103,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.162547088264901,S(categorical),Gary(categorical),13/08/2016(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,0.0,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8681,145.0258,Southern Metropolitan(categorical),6923.0
Caulfield North,3,h(categorical),14.151983508870947,SP(categorical),Gary(categorical),15/10/2016(categorical),2.2082744135228043,8.058960017769417,3.0,1.0,0.0,5.602118820879701,4.941642422609304,7.555381944240273,Glen Eira(categorical),-37.868,145.0269,Southern Metropolitan(categorical),6923.0
Caulfield North,4,h(categorical),14.855787622976248,S(categorical),Gary(categorical),15/10/2016(categorical),2.2082744135228043,8.058960017769417,4.0,2.0,2.0,6.584791392385716,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8672,145.0225,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.489781802915555,SP(categorical),Castran(categorical),17/09/2016(categorical),2.2082744135228043,8.058960017769417,2.0,2.0,2.0,0.0,4.844187086458591,7.60688453121963,Glen Eira(categorical),-37.8607,145.0116,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.017005083966255,S(categorical),Gary(categorical),18/03/2017(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,6.996681488176539,4.1588830833596715,7.608374474380783,Glen Eira(categorical),-37.8647,145.0232,Southern Metropolitan(categorical),6923.0
Caulfield North,3,h(categorical),14.441449523589984,S(categorical),Marshall(categorical),25/02/2017(categorical),2.2082744135228043,8.058960017769417,3.0,2.0,1.0,5.8289456176102075,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8622,145.0112,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.340696979437066,PI(categorical),Castran(categorical),25/02/2017(categorical),2.2082744135228043,8.058960017769417,2.0,2.0,1.0,6.840546529288687,4.844187086458591,7.58629630715272,Glen Eira(categorical),-37.8607,145.0116,Southern Metropolitan(categorical),6923.0
Caulfield North,2,u(categorical),13.19189130572284,S(categorical),Gary(categorical),25/02/2017(categorical),2.2082744135228043,8.058960017769417,2.0,1.0,1.0,6.648984550024776,4.418840607796598,7.581209826196346,Glen Eira(categorical),-37.8686,145.0239,Southern Metropolitan(categorical),6923.0
Caulfield North,4,h(categorical),14.78059183496017,S(categorical),Marshall(categorical),25/02/2017(categorical),2.2082744135228043,8.058960017769417,4.0,2.0,3.0,6.729824070489475,4.844187086458591,7.555381944240273,Glen Eira(categorical),-37.8696,145.0323,Southern Metropolitan(categorical),6923.0
